-0.008106,0.07993,-0.11976,-0.054412,0.20955
0.069455,0.08886,-0.10763,-0.071271,0.29399
0.042818,-0.018356,0.034531,0.025858,-0.0021174
-0.014718,0.028051,-0.030679,-0.027039,0.0050998
0.077645,-0.022548,0.050962,0.061984,0.001126
-0.076192,0.045059,-0.063858,-0.022955,0.064199
-0.068354,0.062583,-0.089793,-0.067479,0.014265
-0.098627,0.10744,-0.051608,0.019838,0.12517
0.10776,-0.12636,-0.090561,0.022901,-0.0096586
0.0060171,0.0057805,0.0061213,0.0069784,0.0059074
